"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-10-31,75046,"38866","MS","Tupelo","Lee","Saltillo",8347,143500,0.00631136044880785,0.0162889518413598,0.0375994215473608,0.0151606359178997,0.011101785575081,"2013-07","2013-Q3",153300,-0.0639269406392694,"2013-03"
2015-10-31,85197,"61853","IL","Champaign-Urbana","Champaign","Mahomet",8348,184600,0.00108459869848156,0.00271591526344378,0.0103995621237001,0.0125967303105532,0.0114104789629472,"2015-10","2015-Q4",184600,0,"2015-10"
2015-10-31,81848,"54724","WI","Eau Claire","Chippewa","Bloomer",8349,143000,0.00491918482080112,0.0163468372423596,0.0561299852289513,0.0383016338802091,0.010827622881511,"2008-05","2008-Q2",144600,-0.0110650069156293,"2008-04"
2015-10-31,82412,"55734","MN","Duluth","Saint Louis","Eveleth",8350,80300,0.0203303684879288,0.0593667546174142,0.155395683453237,0.0409503969692568,0.0257056548891377,"2015-10","2015-Q4",80300,0,"2015-10"
2015-10-31,69759,"28168","NC","Charlotte","Lincoln","Vale",8351,91400,-0.00652173913043478,-0.0172043010752688,-0.0557851239669422,-0.00453288688339071,-0.00194832387132537,"2009-09","2009-Q3",106800,-0.144194756554307,"2005-09"
2015-10-31,90229,"74015","OK","Tulsa","Rogers","Catoosa",8352,142800,-0.00279329608938547,-0.0144927536231884,0.0120481927710843,0.0250233778201276,0.0226905814610434,"2015-05","2015-Q2",146100,-0.0225872689938398,"2015-02"
2015-10-31,62650,"12542","NY","Kingston","Ulster","Marlboro",8353,201600,-0.00395256916996047,-0.015625,0,-0.0320004205762692,-0.0371901539873547,"2006-08","2006-Q3",301800,-0.332007952286282,"2003-01"
2015-10-31,76879,"43906","OH","Wheeling","Belmont","Bellaire",8354,66200,0.00151285930408472,0.00914634146341463,0.0729335494327391,0.0307400345069735,0.0161501568831219,"2015-10","2015-Q4",66200,0,"2015-10"
2015-10-31,66581,"20722","MD","Washington","Prince Georges","Brentwood",8355,200500,0.0146761133603239,0.0329726944873776,-0.00693412580485389,0.045118815503931,-0.027542869933326,"2007-07","2007-Q3",304700,-0.341975713816869,"2005-01"
2015-10-31,60853,"07876","NJ","New York","Morris","Succasunna",8356,351300,0.00199657729606389,0.009192760700948,-0.00312145289443814,-0.00017070673579489,-0.0210987987742113,"2006-06","2006-Q2",451500,-0.221926910299003,"2003-10"
2015-10-31,62911,"13036","NY","Syracuse","Oswego","Central Square",8357,109400,0.000914913083257091,0.00643974241030359,0.0694037145650049,-0.00557287990161315,0.00742415890516135,"2013-12","2013-Q4",115700,-0.0544511668107174,"2010-08"
2015-10-31,74225,"37185","TN",,"Humphreys","Waverly",8358,102000,0.0069101678183613,0.0220440881763527,0.0559006211180124,0.0330378041139323,0.0214441425555267,"2015-10","2015-Q4",102000,0,"2015-10"
2015-10-31,60271,"06374","CT","Worcester","Windham","Plainfield",8359,146100,0.00205761316872428,0.00343406593406593,0.0181184668989547,-0.0260359583062721,-0.0350785247241002,"2006-04","2006-Q2",216000,-0.323611111111111,"2003-05"
2015-10-31,90230,"74016","OK","Tulsa","Rogers","Chelsea",8360,79300,-0.00501882057716437,-0.0161290322580645,-0.0341047503045067,0.0291135348354532,0.0264154904707996,"2014-09","2014-Q3",82900,-0.0434258142340169,"2014-06"
2015-10-31,97874,"94930","CA","San Francisco","Marin","Fairfax",8361,791600,0.00558943089430894,0.0124056784755084,0.0875120208819893,0.0587249968884755,0.00243242991868065,"2015-10","2015-Q4",791600,0,"2015-10"
2015-10-31,77705,"45619","OH","Huntington","Lawrence","Chesapeake",8362,99700,-0.003,-0.00796019900497512,0.0561440677966102,0.00717286650951499,0.0325133109772615,"2015-07","2015-Q3",100500,-0.00796019900497512,"2015-05"
2015-10-31,60657,"07416","NJ","New York","Sussex","Franklin",8363,165500,0.00363856882959369,0.0228677379480841,-0.0137067938021454,-0.0358074959973728,-0.0383120938591407,"2006-05","2006-Q2",259500,-0.36223506743738,"2002-12"
2015-10-31,99873,"98563","WA","Aberdeen","Grays Harbor","Montesano",8364,151800,0.012,0.0361774744027304,0.0667603654251581,-0.010590472843141,-0.00745810519447665,"2007-05","2007-Q2",168900,-0.101243339253996,"2005-07"
2015-10-31,59260,"03868","NH","Boston","Strafford","Rochester",8365,149400,0.0053835800807537,0.0074173971679029,0.0163265306122449,-0.000401123273912729,-0.0289417372426404,"2005-11","2005-Q4",200800,-0.25597609561753,"2003-01"
2015-10-31,97939,"95033","CA","San Jose","Santa Clara","Lexington Hills",8366,999400,0.0125633232016211,0.0369371238846234,0.0918824429148913,0.0446536250044107,0.0107671930033126,"2015-10","2015-Q4",999400,0,"2015-10"
2015-10-31,76799,"43713","OH","Wheeling","Belmont","Barnesville",8367,83000,-0.00240384615384615,-0.00598802395209581,-0.0212264150943396,0.0334776443829836,0.0224113092096339,"2014-12","2014-Q4",86000,-0.0348837209302326,"2014-07"
2015-10-31,65053,"17362","PA","York","York","North Codorus Township",8368,160800,0.0012453300124533,0.00562851782363977,0.00562851782363977,-0.0191253816331647,-0.0111062417421389,"2007-07","2007-Q3",202900,-0.207491375061607,"2005-03"
2015-10-31,59861,"05346","VT",,"Windham","Putney",8369,211400,0.00237079184447606,0.0153698366954851,0.102764736567553,0.00606922523564379,-0.0180359840285833,"2005-06","2005-Q2",275700,-0.233224519405151,
2015-10-31,73207,"34758","FL","Orlando","Osceola","Poinciana",8370,140900,0.00213371266002845,0.00931232091690544,0.0593984962406015,0.110844319022505,-0.0379221319651868,"2006-07","2006-Q3",239100,-0.410706817231284,"2004-07"
2015-10-31,99319,"97479","OR","Roseburg","Douglas","Sutherlin",8371,155100,0.0012911555842479,0.0012911555842479,0.0681818181818182,0.0110605109312587,-0.00700777603686586,"2007-01","2007-Q1",177600,-0.126689189189189,"2005-07"
2015-10-31,59229,"03835","NH","Boston","Strafford","Town of Farmington",8372,166500,0.000600961538461538,-0.0029940119760479,0.011543134872418,0.00938783907596119,-0.017475249511437,"2006-06","2006-Q2",200000,-0.1675,"2003-11"
2015-10-31,82239,"55388","MN","Minneapolis-St Paul","Carver","Watertown",8373,202300,0.00797209765819631,0.0160723254645907,0.0316165221825599,0.025463499284881,-0.0145777605143518,"2006-05","2006-Q2",240500,-0.158835758835759,"2003-12"
2015-10-31,69696,"28075","NC","Charlotte","Cabarrus","Harrisburg",8374,229200,0.00394218134034166,0.0128148475475033,0.0204808548530721,0.0240709342960121,0.0124125433226823,"2015-10","2015-Q4",229200,0,"2015-10"
2015-10-31,98925,"96791","HI","Urban Honolulu, HI","Honolulu","Waialua",8375,618000,-0.00786643120886178,-0.0121483375959079,0.00963894788433262,0.0490998890621788,0.0197940559590357,"2015-04","2015-Q2",633000,-0.023696682464455,"2015-01"
2015-10-31,92327,"78231","TX","San Antonio","Bexar","San Antonio",8376,256100,-0.000780335544284042,0.0126532226176354,0.0547775947281713,0.017691891183389,0.0272110654250675,"2014-02","2014-Q1",259100,-0.0115785411038209,"2014-02"
2015-10-31,58240,"01069","MA","Springfield","Hampden","Town of Palmer",8377,169000,-0.00236127508854782,-0.00412492634060106,-0.00294985250737463,-0.00547116999844044,-0.0124211224233204,"2007-05","2007-Q2",199500,-0.152882205513784,"2004-05"
2015-10-31,81660,"54411","WI","Wausau","Marathon","Athens",8378,120200,-0.00578990901571547,-0.0179738562091503,-0.0565149136577708,0.0113587291470203,0.010293300177868,"2014-08","2014-Q3",129000,-0.0682170542635659,"2014-04"
2015-10-31,74529,"37871","TN","Morristown","Jefferson","Strawberry Plains",8379,115600,0.00434404865334492,0.00696864111498258,0.02210433244916,0.0398135282706342,0.00851725188228492,"2007-04","2007-Q2",123000,-0.0601626016260163,"2006-06"
2015-10-31,60979,"08090","NJ","Philadelphia","Gloucester","Oak Valley",8380,172400,-0.000579710144927536,-0.00173711638679792,-0.00289184499710815,-0.00870090490499476,-0.0129490341697375,"2006-10","2006-Q4",218100,-0.209536909674461,"2004-12"
2015-10-31,66934,"21632","MD",,"Caroline","Federalsburg",8381,121800,0.00495049504950495,0.0183946488294314,-0.041699449252557,-0.0141566554307734,-0.0208709291121738,"2007-07","2007-Q3",186700,-0.347616497054097,"2004-06"
2015-10-31,90929,"75462","TX","Paris","Lamar","Paris",8382,126500,0.00796812749003984,0.0385878489326765,0.0811965811965812,-0.0206347651162746,,"2010-06","2010-Q2",152800,-0.172120418848168,
2015-10-31,77473,"45154","OH","Cincinnati","Brown","Mount Orab",8383,142100,0.0171796707229778,0.0487084870848708,0.398622047244095,0.11623605182809,0.0271561088296854,"2015-10","2015-Q4",142100,0,"2015-10"
2015-10-31,69241,"27214","NC","Greensboro","Guilford","Browns Summit",8384,136200,0.00442477876106195,0.014903129657228,0.0396946564885496,0.0174730945850825,0.00275797105276232,"2015-10","2015-Q4",136200,0,"2015-10"
2015-10-31,61771,"10280","NY","New York","New York","New York",8385,850300,-0.00804946336910873,0.00865954922894425,0.170244976603358,0.0836573538914593,0.0413919919885197,"2015-08","2015-Q3",858100,-0.00908984966787088,"2015-08"
2015-10-31,73832,"36323","AL","Enterprise","Coffee","Elba",8386,102700,0.038422649140546,0.113882863340564,0.173714285714286,-0.0459035970685958,,"2010-06","2010-Q2",142000,-0.276760563380282,
2015-10-31,62258,"11786","NY","New York","Suffolk","Shoreham",8387,350600,-0.0193006993006993,-0.0544768069039914,-0.0850730688935282,-0.0264569267950553,-0.0362714943767384,"2006-07","2006-Q3",525200,-0.332444782939832,"2002-10"
2015-10-31,71380,"31027","GA","Dublin","Laurens","East Dublin",8388,67100,-0.0117820324005891,-0.0535966149506347,-0.0373027259684362,0.0107717163866246,-0.0108045906344852,"2015-04","2015-Q2",76900,-0.127438231469441,"2014-09"
2015-10-31,58428,"01568","MA","Worcester","Worcester","Upton",8389,379600,0.00769843376692328,0.0231805929919137,0.0503597122302158,0.0115035440124709,-0.0129616902481016,"2005-03","2005-Q1",446400,-0.149641577060932,"2003-04"
2015-10-31,78261,"46777","IN","Fort Wayne","Wells","Ossian",8390,118100,-0.00337552742616034,-0.0100586756077117,-0.0199170124481328,0.0115678221702409,0.00603829156463376,"2014-09","2014-Q3",120600,-0.0207296849087894,"2014-01"
2015-10-31,63520,"14428","NY","Rochester","Monroe","Riga",8391,146900,0,0.00410116199589884,0.0131034482758621,0.0205403361622734,0.0132359568826199,"2015-03","2015-Q1",148200,-0.0087719298245614,"2015-01"
